date,jpm_daily_return,jpm_rolling_vol_5d,jpm_rolling_vol_20d,jpm_rolling_vol_60d,jpm_return_5d_sum,jpm_return_20d_sum,vix_level,vix_change,vix_return,vix_rolling_mean_20d,vix_jpm_corr_20d,dgs1_rate,dgs1_rate_change,dgs1_rate_momentum_20d,jpm_log_volume,jpm_dividend_amount,dividend_event_flag,dividend_growth_yoy,sentiment_score_0_1,market_stress_score_0_1,jpm_return_outlier_iqr,vix_level_outlier_iqr,jpm_daily_return_lag_1,jpm_daily_return_lag_5,jpm_daily_return_lag_20,jpm_rolling_vol_20d_lag_1,jpm_rolling_vol_20d_lag_5,jpm_rolling_vol_20d_lag_20,vix_level_lag_1,vix_level_lag_5,vix_level_lag_20,dgs1_rate_lag_1,dgs1_rate_lag_5,dgs1_rate_lag_20
2019-03-28,0.0113477618428401,0.2703620293598902,0.1794480627987859,0.1741792091337387,-0.0212207349641258,-0.035601262595462896,14.43,-0.7200000000000006,-0.0475247524752475,14.523999999999996,-0.7120627199058369,2.4,0.0,-0.1400000000000001,16.337560524225875,0.0,0,0.0,0.8523333333333334,0.1476666666666666,0,0,-0.0034027920801088,-0.0157864953637172,-0.0076075073290864,0.1736535312093185,0.1390094904693033,0.1613896738459331,15.15,13.63,14.78,2.4,2.48,2.54
2019-03-29,0.0051633753576081,0.1355418224198289,0.180957550931207,0.1710271030763303,0.014628304877788996,-0.0311217736667755,13.71,-0.7199999999999989,-0.0498960498960497,14.531,-0.7328289137003557,2.4,0.0,-0.1499999999999999,16.491271768583815,0.0,0,0.0,0.8763333333333333,0.1236666666666667,0,0,0.0113477618428401,-0.0302325213941188,0.000670826819112,0.1794480627987859,0.1738786516497101,0.1580611079690697,14.43,16.48,13.57,2.4,2.45,2.55
2019-04-01,0.0336854557225032,0.2148210589520083,0.218777241316488,0.1808844648958053,0.0561131701627147,0.004309605487047206,13.4,-0.3100000000000005,-0.0226112326768782,14.4695,-0.6614367133856891,2.41,0.0100000000000002,-0.1299999999999999,16.67767149523886,0.0,0,0.0,0.8866666666666667,0.1133333333333332,0,0,0.0051633753576081,-0.0083195364127849,-0.0022982058469118,0.180957550931207,0.167959185885249,0.1578688333212781,13.71,16.33,14.63,2.4,2.41,2.54
2019-04-02,0.004778543856126,0.2198481580048085,0.2193287675078877,0.165778278491654,0.050923046311209204,0.009845075946338003,13.36,-0.0400000000000009,-0.0029850746268657,14.4005,-0.6596262327791153,2.41,0.0,-0.1299999999999999,16.14720784863252,0.0,0,0.0,0.888,0.1119999999999999,0,0,0.0336854557225032,0.0100070254387625,-0.0007680125291456,0.218777241316488,0.1737115575886888,0.1573766519645766,13.4,14.68,14.74,2.41,2.44,2.54
2019-04-03,0.0019971948313124,0.2013693716041764,0.2188015689614773,0.1657988285466334,0.05632684414474,0.015593264691575104,13.74,0.3800000000000008,0.0284431137724552,14.3005,-0.6566191911547876,2.41,0.0,-0.1299999999999999,16.257788112658883,0.0,0,0.0,0.8753333333333333,0.1246666666666667,0,0,0.004778543856126,-0.0034027920801088,-0.0037459520071765,0.2193287675078877,0.1736535312093185,0.1571487569413863,13.36,15.15,15.74,2.41,2.4,2.54
2019-04-04,0.0096605809833627,0.2017082904385027,0.2187780986776883,0.1666927393204219,0.0546572011099514,0.0324646947890412,13.58,-0.1600000000000001,-0.0116448326055312,14.15,-0.6439030598691347,2.41,0.0,-0.1099999999999998,16.29641763678757,0.8,1,0.4285714285714286,0.8806666666666667,0.1193333333333332,0,0,0.0019971948313124,0.0113477618428401,-0.0072309441656397,0.2188015689614773,0.1794480627987859,0.1592315283010532,13.74,14.43,16.59,2.41,2.4,2.52
2019-04-05,-0.0023686375509915,0.2213969402211228,0.2192036157535518,0.1667442909809355,0.0471356630553849,0.029704948318822505,12.82,-0.7599999999999998,-0.0559646539027982,13.988499999999998,-0.6268082705827335,2.43,0.02,-0.0999999999999996,16.111443675545363,0.0,0,0.0,0.906,0.0939999999999999,0,0,0.0096605809833627,0.0051633753576081,0.0003883746576325,0.2187780986776883,0.180957550931207,0.1518510057289355,13.58,13.71,16.05,2.41,2.4,2.53
2019-04-08,0.0032284038991852,0.0690994828628969,0.2151564481877735,0.1667963124587611,0.017228338469042793,0.020003634376860206,13.18,0.3599999999999994,0.0280811232449298,13.931,-0.5989034797511456,2.43,0.0,-0.0999999999999996,15.901965076138348,0.0,0,0.0,0.894,0.1059999999999999,0,0,-0.0023686375509915,0.0336854557225032,0.0130084003046677,0.2192036157535518,0.218777241316488,0.1529998477753797,12.82,13.4,14.33,2.43,2.41,2.53
2019-04-09,-0.0073824324040988,0.1010961083168472,0.2168126766891071,0.1672685899746667,0.005051358191479293,0.015568918558678105,14.28,1.0999999999999996,0.0834597875569043,13.9565,-0.6244206335003372,2.42,-0.0100000000000002,-0.1,16.022927571057327,0.0,0,0.0,0.8573333333333334,0.1426666666666666,0,0,0.0032284038991852,0.004778543856126,-0.0029706803727992,0.2151564481877735,0.2193287675078877,0.1521746472197104,13.18,13.36,13.77,2.43,2.41,2.52
2019-04-10,0.0044815635732347,0.1040999963331831,0.2170242401929403,0.1663089587164574,0.007527706372181894,0.016681934714925704,13.3,-0.9799999999999986,-0.068627450980392,13.951,-0.618386381973901,2.41,-0.0099999999999997,-0.1199999999999996,16.20264826600202,0.0,0,0.0,0.89,0.1099999999999999,0,0,-0.0073824324040988,0.0019971948313124,0.0033641813119311,0.2168126766891071,0.2188015689614773,0.1412382833564539,14.28,13.74,13.41,2.42,2.41,2.53
2019-04-11,0.0084488077040807,0.0983999152808536,0.2167114204054565,0.166508514495932,0.006326806726498193,0.016035971619389605,13.02,-0.2800000000000011,-0.0210526315789474,13.927,-0.6301994236565918,2.44,0.0299999999999998,-0.08,16.229976950021317,0.0,0,0.0,0.8993333333333333,0.1006666666666666,0,0,0.0044815635732347,0.0096605809833627,0.0091004388597755,0.2170242401929403,0.2187780986776883,0.1436138933971052,13.3,13.58,13.5,2.41,2.41,2.52
2019-04-12,0.0468792397248045,0.3234515818525161,0.267499012553824,0.189831951331961,0.054511839846474494,0.05042848845892091,12.01,-1.0099999999999998,-0.0775729646697388,13.883500000000002,-0.6361727476867987,2.44,0.0,-0.08,17.067205921342982,0.0,0,0.0,0.933,0.0669999999999999,1,0,0.0084488077040807,-0.0023686375509915,0.0114865384854656,0.2167114204054565,0.2192036157535518,0.1451340432078374,13.02,12.82,12.88,2.44,2.43,2.52
2019-04-15,-0.011419601991592,0.360216681313513,0.2716539313260646,0.1915950114327968,0.039803329717129896,0.03295445135953301,12.32,0.3100000000000005,0.0258118234804329,13.8445,-0.6450193373887844,2.43,-0.0099999999999997,-0.0899999999999998,16.534421632345758,0.0,0,0.0,0.9226666666666666,0.0773333333333333,0,0,0.0468792397248045,0.0032284038991852,0.0060066990616509,0.267499012553824,0.2151564481877735,0.1019789805761317,12.01,13.18,13.1,2.44,2.43,2.52
2019-04-16,0.0105512476163016,0.333522666031101,0.2726354631153462,0.1900764875379928,0.057709118820502094,0.04709546025492421,12.18,-0.1400000000000005,-0.0113636363636364,13.7755,-0.6415458020585083,2.45,0.02,-0.0499999999999998,16.265066416781274,0.0,0,0.0,0.9273333333333332,0.0726666666666666,0,0,-0.011419601991592,-0.0073824324040988,-0.0036384021281676,0.2716539313260646,0.2168126766891071,0.1020543937449562,12.32,14.28,13.56,2.43,2.42,2.5
2019-04-17,0.0288027581933294,0.3446327206072855,0.272158293533327,0.1947418456380583,0.0816333230292923,0.09707085039729291,12.6,0.4199999999999999,0.0344827586206897,13.71,-0.5645001078967842,2.44,-0.0100000000000002,-0.0300000000000002,16.694253911718405,0.0,0,0.0,0.9133333333333332,0.0866666666666666,0,0,0.0105512476163016,0.0044815635732347,-0.0213484602203027,0.2726354631153462,0.2170242401929403,0.1278824041469047,12.18,13.3,13.91,2.45,2.41,2.47
2019-04-18,-0.0073488706629414,0.3835098656468318,0.2651151859786886,0.195461702462292,0.0658440000938622,0.10560727296618601,12.09,-0.5099999999999998,-0.0404761904761904,13.633,-0.5706681755884377,2.44,0.0,-0.04,16.34139127070954,0.0,0,0.0,0.9303333333333332,0.0696666666666666,0,0,0.0288027581933294,0.0084488077040807,-0.0157864953637172,0.272158293533327,0.2167114204054565,0.1390094904693033,12.6,13.02,13.63,2.44,2.44,2.48
2019-04-22,0.0012336615609371,0.2527359771959206,0.2294729851975653,0.1954491203496459,0.02126331541016859,0.137539123189817,12.42,0.33,0.0272952853598014,13.429999999999998,-0.3465858525931546,2.46,0.02,0.0099999999999997,15.891935178310069,0.0,0,0.0,0.9193333333333332,0.0806666666666666,0,0,-0.0073488706629414,0.0468792397248045,-0.0302325213941188,0.2651151859786886,0.267499012553824,0.1738786516497101,12.09,12.01,16.48,2.44,2.44,2.45
2019-04-23,0.0012322231032817,0.2163534578034306,0.223478594820619,0.1952260957526536,0.033980086286648094,0.1471249246355355,12.28,-0.1400000000000005,-0.0112721417069243,13.2275,-0.351827329605602,2.43,-0.0299999999999998,0.02,16.033963869405795,0.0,0,0.0,0.924,0.0759999999999999,0,0,0.0012336615609371,-0.011419601991592,-0.0083195364127849,0.2294729851975653,0.2716539313260646,0.167959185885249,12.42,12.32,16.33,2.46,2.43,2.41
2019-04-24,-0.0016702505068102,0.2204497953951147,0.2254867105221337,0.1952450919545833,0.021812467673083393,0.13549599099627402,13.14,0.8600000000000012,0.0700325732899023,13.1505,-0.3938055735389093,2.42,-0.0100000000000002,-0.02,16.039669244698956,0.0,0,0.0,0.8953333333333333,0.1046666666666666,0,0,0.0012322231032817,0.0105512476163016,0.0100070254387625,0.223478594820619,0.2726354631153462,0.1737115575886888,12.28,12.18,14.68,2.43,2.45,2.44
2019-04-25,0.0005285147114895,0.0578838708868786,0.2235532771275726,0.1952418102643064,-0.006054912708835607,0.1394329608373786,13.25,0.1099999999999994,0.0083713850837137,13.0555,-0.3785075725487378,2.42,0.0,0.02,16.046793078450094,0.0,0,0.0,0.8916666666666666,0.1083333333333333,0,0,-0.0016702505068102,0.0288027581933294,-0.0034027920801088,0.2254867105221337,0.272158293533327,0.1736535312093185,13.14,12.6,15.15,2.42,2.44,2.4
2019-04-26,0.0075697168902388,0.0545722430371353,0.2229897992825571,0.1956202684651019,0.008862304282293993,0.13569031221260583,12.73,-0.5199999999999996,-0.0392452830188678,12.970499999999998,-0.3688015586351895,2.41,-0.0099999999999997,0.0100000000000002,15.881018095741558,0.0,0,0.0,0.909,0.0909999999999999,0,0,0.0005285147114895,-0.0073488706629414,0.0113477618428401,0.2235532771275726,0.2651151859786886,0.1794480627987859,13.25,12.09,14.43,2.42,2.44,2.4
2019-04-29,0.0144142241763907,0.1034875753161184,0.2244654954264235,0.1960862269989084,0.021940729914932795,0.1448515482269608,13.11,0.379999999999999,0.0298507462686565,12.9405,-0.3584401321479442,2.42,0.0099999999999997,0.02,16.471720016610966,0.0,0,0.0,0.8963333333333333,0.1036666666666666,0,0,0.0075697168902388,0.0012336615609371,0.0051633753576081,0.2229897992825571,0.2294729851975653,0.180957550931207,12.73,12.42,13.71,2.41,2.46,2.4
2019-04-30,-0.0006027009238539,0.1077444305143109,0.2038570670598641,0.1961306610794481,0.02010638275439119,0.111118137227212,13.12,0.0099999999999997,0.0007627765064834,12.9265,-0.34253821122788,2.39,-0.0299999999999998,-0.02,16.24816740342333,0.0,0,0.0,0.896,0.1039999999999999,0,0,0.0144142241763907,0.0012322231032817,0.0336854557225032,0.2244654954264235,0.223478594820619,0.218777241316488,13.11,12.28,13.4,2.42,2.43,2.41
2019-05-01,-0.0076691645134263,0.1332777098478972,0.2092284395474174,0.197096683025609,0.014079305902205094,0.09865225058726991,14.8,1.6800000000000015,0.128048780487805,12.998499999999998,-0.4030342767519041,2.39,0.0,-0.02,16.158556076120252,0.0,0,0.0,0.84,0.16,0,0,-0.0006027009238539,-0.0016702505068102,0.004778543856126,0.2038570670598641,0.2254867105221337,0.2193287675078877,13.12,13.14,13.36,2.39,2.42,2.41
2019-05-02,0.0021710217557229,0.1320067483145122,0.2091970431491973,0.1966723596893653,0.015719599298790292,0.09882571599142889,14.42,-0.3800000000000008,-0.0256756756756757,13.032500000000002,-0.3896574730622503,2.41,0.02,0.0,15.96881819433355,0.0,0,0.0,0.8526666666666667,0.1473333333333333,0,0,-0.0076691645134263,0.0005285147114895,0.0019971948313124,0.2092284395474174,0.2235532771275726,0.2188015689614773,14.8,13.25,13.74,2.39,2.42,2.41
2019-05-03,0.0061517828792256,0.1294042928077192,0.2085295710982637,0.1967979802149264,0.014311326858419092,0.0953444379610735,12.87,-1.5500000000000007,-0.1074895977808599,12.997,-0.3580011633348453,2.41,0.0,0.0,15.917862759645944,0.0,0,0.0,0.9043333333333332,0.0956666666666666,0,0,0.0021710217557229,0.0075697168902388,0.0096605809833627,0.2091970431491973,0.2229897992825571,0.2187780986776883,14.42,12.73,13.58,2.41,2.41,2.41
2019-05-06,-0.0088701037702496,0.1020965816731385,0.2127470533934694,0.1955758104093964,-0.008909677328878906,0.088806207842697,15.44,2.5700000000000003,0.1996891996891996,13.128,-0.4505920121635949,2.39,-0.02,-0.04,16.05483641784943,0.0,0,0.0,0.8186666666666667,0.1813333333333333,0,0,0.0061517828792256,0.0144142241763907,-0.0023686375509915,0.2085295710982637,0.2244654954264235,0.2192036157535518,12.87,13.11,12.82,2.41,2.42,2.43
2019-05-07,-0.0163350479196704,0.1440672282332393,0.2253522520517783,0.1977166827892424,-0.024776730472895907,0.0691130682852733,19.32,3.880000000000001,0.2512953367875647,13.435,-0.5381905418225273,2.37,-0.02,-0.06,16.524740130001767,0.0,0,0.0,0.6893333333333334,0.3106666666666666,0,0,-0.0088701037702496,-0.0006027009238539,0.0032284038991852,0.2127470533934694,0.2038570670598641,0.2151564481877735,15.44,13.12,13.18,2.39,2.39,2.43
2019-05-08,-0.0052997093977121,0.1421887782701513,0.2241313845190329,0.1978023642487091,-0.02239180936351221,0.0712090830322784,19.4,0.0799999999999983,0.0041407867494822,13.691,-0.5126148539502886,2.37,0.0,-0.0499999999999998,16.07474974488455,0.0,0,0.0,0.6866666666666668,0.3133333333333332,0,0,-0.0163350479196704,-0.0076691645134263,-0.0073824324040988,0.2253522520517783,0.2092284395474174,0.2168126766891071,19.32,14.8,14.28,2.37,2.39,2.42
2019-05-09,-0.0007993482743644,0.1348171566188816,0.2246276539310047,0.195401826532762,-0.025360145780425208,0.0659378638388218,19.1,-0.2999999999999971,-0.015463917525773,13.981,-0.5128389134898788,2.36,-0.0100000000000002,-0.0500000000000002,16.31743008128849,0.0,0,0.0,0.6966666666666665,0.3033333333333334,0,0,-0.0052997093977121,0.0021710217557229,0.0044815635732347,0.2241313845190329,0.2091970431491973,0.2170242401929403,19.4,14.42,13.3,2.37,2.41,2.41
2019-05-10,-8.887837531301734e-05,0.1065015297781195,0.2240858914623593,0.1953261838048577,-0.03158196601586447,0.05743566521871084,16.04,-3.0600000000000023,-0.1602094240837697,14.132,-0.4360894029879116,2.36,0.0,-0.08,16.394893782628778,0.0,0,0.0,0.7986666666666666,0.2013333333333333,0,0,-0.0007993482743644,0.0061517828792256,0.0084488077040807,0.2246276539310047,0.2085295710982637,0.2167114204054565,19.1,12.87,13.02,2.36,2.41,2.44
2019-05-13,-0.0271976348830706,0.1870805898793753,0.1856882240587523,0.2036460125772644,-0.05024662521333206,-0.01595225721710956,20.55,4.510000000000002,0.2811720698254365,14.559,-0.5736960303322685,2.32,-0.04,-0.1200000000000001,16.438997365138032,0.0,0,0.0,0.6483333333333333,0.3516666666666667,0,0,-8.887837531301734e-05,-0.0088701037702496,0.0468792397248045,0.2240858914623593,0.2127470533934694,0.267499012553824,16.04,15.44,12.01,2.36,2.39,2.44
2019-05-14,0.0079488848798774,0.212708646152799,0.1836377439407072,0.1951096430892787,-0.025859230529406262,0.003450508038737138,18.06,-2.490000000000002,-0.1211678832116789,14.846,-0.603687451223976,2.32,0.0,-0.1100000000000003,16.167228708713978,0.0,0,0.0,0.7313333333333334,0.2686666666666666,0,0,-0.0271976348830706,-0.0163350479196704,-0.011419601991592,0.1856882240587523,0.2253522520517783,0.2716539313260646,20.55,19.32,12.32,2.32,2.37,2.43
2019-05-15,-0.0038069129842911,0.2129119263101999,0.1799564379216835,0.195139610845432,-0.024359605577148367,-0.010859641365372062,16.44,-1.6199999999999974,-0.0897009966777406,15.059,-0.5714598413196795,2.3,-0.02,-0.1500000000000003,16.13219587393698,0.0,0,0.0,0.7853333333333333,0.2146666666666666,0,0,0.0079488848798774,-0.0052997093977121,0.0105512476163016,0.1836377439407072,0.2241313845190329,0.2726354631153462,18.06,19.4,12.18,2.32,2.37,2.45
2019-05-16,0.0128296782651073,0.248059210436101,0.1531589789674622,0.1964972533406622,-0.010811862490807567,-0.026507321681278062,15.29,-1.150000000000002,-0.0699513381995134,15.1935,-0.7387951627874804,2.33,0.0300000000000002,-0.1099999999999998,16.084818145904347,0.0,0,0.0,0.8236666666666667,0.1763333333333333,0,0,-0.0038069129842911,-0.0007993482743644,0.0288027581933294,0.1799564379216835,0.2246276539310047,0.272158293533327,16.44,19.1,12.6,2.3,2.36,2.44
2019-05-17,-0.0048515212851439,0.2478606182434258,0.152098440778234,0.196765398680643,-0.015586308282989408,-0.02399464315814076,15.96,0.6700000000000017,0.0438194898626553,15.387,-0.7687228712707751,2.33,0.0,-0.1099999999999998,16.07415431718745,0.0,0,0.0,0.8013333333333333,0.1986666666666666,0,0,0.0128296782651073,-8.887837531301734e-05,-0.0073488706629414,0.1531589789674622,0.2240858914623593,0.2651151859786886,15.29,16.04,12.09,2.33,2.36,2.44
2019-05-20,0.0052363034530769,0.1207490980274857,0.1535967318060155,0.1966293036752695,0.01721066993019079,-0.02000490269708736,16.31,0.3499999999999978,0.0219298245614034,15.5815,-0.7615299587350705,2.34,0.0099999999999997,-0.1200000000000001,15.957715726275408,0.0,0,0.0,0.7896666666666667,0.2103333333333332,0,0,-0.0048515212851439,-0.0271976348830706,0.0012336615609371,0.152098440778234,0.1856882240587523,0.2294729851975653,15.96,20.55,12.42,2.33,2.32,2.46
2019-05-21,0.0034126158829848,0.1142902718965879,0.1542088153899455,0.195733252908084,0.012700017134649792,-0.01782956111326116,14.95,-1.3599999999999994,-0.0833844267320661,15.715,-0.7623996884349503,2.36,0.02,-0.0700000000000002,15.890931653470588,0.0,0,0.0,0.835,0.165,0,0,0.0052363034530769,0.0079488848798774,0.0012322231032817,0.1535967318060155,0.1836377439407072,0.223478594820619,16.31,18.06,12.28,2.34,2.32,2.43
2019-05-22,-0.0081444551823113,0.1323464347123943,0.15635972122509,0.1958331857592786,0.008336392411151193,-0.024335716627304264,14.75,-0.1999999999999993,-0.0133779264214046,15.7955,-0.7448292528556815,2.37,0.0100000000000002,-0.0499999999999998,15.884762991535922,0.0,0,0.0,0.8416666666666667,0.1583333333333333,0,0,0.0034126158829848,-0.0038069129842911,-0.0016702505068102,0.1542088153899455,0.1799564379216835,0.2254867105221337,14.95,16.44,13.14,2.36,2.3,2.42
2019-05-23,-0.0196717022801058,0.1599786007738705,0.1695458712844532,0.2004030218718483,-0.024279448494991508,-0.04473185746743396,16.92,2.1700000000000017,0.1471186440677967,15.979,-0.76061436897857,2.32,-0.0500000000000002,-0.1,16.493651297351093,0.0,0,0.0,0.7693333333333333,0.2306666666666667,0,0,-0.0081444551823113,0.0128296782651073,0.0005285147114895,0.15635972122509,0.1531589789674622,0.2235532771275726,14.75,15.29,13.25,2.37,2.33,2.42
2019-05-24,0.0098489458612118,0.1908329080109197,0.1714531722847186,0.2005022691182981,-0.009615359262663006,-0.04247230670309776,15.85,-1.070000000000002,-0.0632387706855792,16.135,-0.7642341093221706,2.33,0.0100000000000002,-0.08,15.95995547365834,0.0,0,0.0,0.805,0.1949999999999999,0,0,-0.0196717022801058,-0.0048515212851439,0.0075697168902388,0.1695458712844532,0.152098440778234,0.2229897992825571,16.92,15.96,12.73,2.32,2.33,2.41
2019-05-28,-0.0108468325262034,0.1870999408981709,0.1625269571021685,0.2019720024310366,-0.025744089244799404,-0.06768972185681955,17.5,1.6500000000000004,0.1041009463722397,16.3545,-0.8318750794401581,2.31,-0.02,-0.1099999999999998,16.2721464115081,0.0,0,0.0,0.75,0.25,0,0,0.0098489458612118,0.0052363034530769,0.0144142241763907,0.1714531722847186,0.1535967318060155,0.2244654954264235,15.85,16.31,13.11,2.33,2.34,2.42
2019-05-29,-0.0027643759563876,0.1739869638400209,0.1622168875929989,0.2020045946377933,-0.03191909926791431,-0.06985504313556666,17.9,0.3999999999999986,0.0228571428571426,16.5935,-0.8315945518408518,2.3,-0.0100000000000002,-0.0900000000000003,16.114730093819144,0.0,0,0.0,0.7366666666666667,0.2633333333333333,0,0,-0.0108468325262034,0.0034126158829848,-0.0006027009238539,0.1625269571021685,0.1542088153899455,0.2038570670598641,17.5,14.95,13.12,2.31,2.36,2.39
2019-05-30,-0.0107190300769145,0.1766336102719576,0.1636371999452727,0.2033647084191149,-0.034518189562576906,-0.07293321209208627,17.3,-0.5999999999999979,-0.0335195530726255,16.7185,-0.8032049065042405,2.29,-0.0099999999999997,-0.1,16.154215503717154,0.0,0,0.0,0.7566666666666666,0.2433333333333334,0,0,-0.0027643759563876,-0.0081444551823113,-0.0076691645134263,0.1622168875929989,0.15635972122509,0.2092284395474174,17.9,14.75,14.8,2.3,2.37,2.39
2019-05-31,-0.0102744460913601,0.1421369070591002,0.1637590964803325,0.2044084615526678,-0.024978016378917906,-0.08542947314514215,18.71,1.41,0.0815028901734105,16.933,-0.805458568873813,2.21,-0.08,-0.2000000000000001,16.209105780602535,0.0,0,0.0,0.7096666666666667,0.2903333333333333,0,0,-0.0107190300769145,-0.0196717022801058,0.0021710217557229,0.1636371999452727,0.1695458712844532,0.2091970431491973,17.3,16.92,14.42,2.29,2.32,2.41
2019-06-03,0.0047188674955294,0.109613525300819,0.1626324080137527,0.2039435121674169,-0.030071008950897107,-0.08685464251241395,18.86,0.1499999999999985,0.0080171031533937,17.2325,-0.7830281334877063,2.11,-0.1,-0.3000000000000002,16.273448550686687,0.0,0,0.0,0.7046666666666667,0.2953333333333333,0,0,-0.0102744460913601,0.0098489458612118,0.0061517828792256,0.1637590964803325,0.1714531722847186,0.2085295710982637,18.71,15.85,12.87,2.21,2.33,2.41
2019-06-04,0.0308095207582006,0.2689798353209998,0.2027536609127673,0.212806500407188,0.011179515378577792,-0.04760052914936286,16.97,-1.8900000000000008,-0.1002120890774125,17.309,-0.7563355827871807,2.11,0.0,-0.2800000000000002,16.36952348391978,0.0,0,0.0,0.7676666666666667,0.2323333333333332,0,0,0.0047188674955294,-0.0108468325262034,-0.0088701037702496,0.1626324080137527,0.1625269571021685,0.2127470533934694,18.86,17.5,15.44,2.11,2.31,2.39
2019-06-05,0.0035537283404956,0.2652891831718288,0.1966627692515608,0.2114599091133476,0.01749514804656119,-0.02758316461610956,16.09,-0.879999999999999,-0.0518562168532704,17.1475,-0.749119443636077,2.04,-0.0699999999999998,-0.33,15.936633844473128,0.0,0,0.0,0.797,0.2029999999999999,0,0,0.0308095207582006,-0.0027643759563876,-0.0163350479196704,0.2027536609127673,0.1622168875929989,0.2253522520517783,16.97,17.9,19.32,2.11,2.3,2.37
2019-06-06,0.0021793727452841,0.235657831622712,0.1964724674801846,0.211307133916419,0.03044904214289269,-0.02009236058568136,15.93,-0.1600000000000001,-0.0099440646364201,16.974,-0.7491547377685601,2.02,-0.02,-0.3500000000000001,15.981897964071171,0.0,0,0.0,0.8023333333333333,0.1976666666666666,0,0,0.0035537283404956,-0.0107190300769145,-0.0052997093977121,0.1966627692515608,0.1636371999452727,0.2241313845190329,16.09,17.3,19.4,2.04,2.29,2.37
2019-06-07,-0.0109627690676031,0.238742851962869,0.1996567934387757,0.2127048492482281,0.02975333166230429,-0.03031599570241266,16.3,0.370000000000001,0.0232266164469554,16.833999999999996,-0.7467402553319613,1.97,-0.05,-0.3899999999999999,16.17814608443076,0.0,0,0.0,0.79,0.2099999999999999,0,0,0.0021793727452841,-0.0102744460913601,-0.0007993482743644,0.1964724674801846,0.1637590964803325,0.2246276539310047,15.93,18.71,19.1,2.02,2.21,2.36
2019-06-10,0.0108094413002652,0.2406087834700383,0.2043374864601156,0.2130111042151896,0.03579700003133669,-0.019475676465212803,15.94,-0.3600000000000012,-0.0220858895705522,16.829,-0.7841837193108552,2.03,0.0599999999999998,-0.33,16.247420797218748,0.0,0,0.0,0.802,0.1979999999999999,0,0,-0.0109627690676031,0.0047188674955294,-8.887837531301734e-05,0.1996567934387757,0.1626324080137527,0.2240858914623593,16.3,18.86,16.04,1.97,2.11,2.36
2019-06-11,0.0030814003534285,0.1253348701450825,0.1787834142903858,0.2119344600677939,0.008529226566701492,0.011175322630670698,15.99,0.0500000000000007,0.0031367628607277,16.601,-0.703909656301692,2.05,0.02,-0.27,16.102748584890787,0.0,0,0.0,0.8003333333333333,0.1996666666666666,0,0,0.0108094413002652,0.0308095207582006,-0.0271976348830706,0.2043374864601156,0.2027536609127673,0.1856882240587523,15.94,16.97,20.55,2.03,2.11,2.32
2019-06-12,-0.0127393501064121,0.1594190140546796,0.1825773798415675,0.2134530607315613,-0.007839393641668309,-0.009563327728371603,15.91,-0.08,-0.0050031269543464,16.4935,-0.6815975987627229,2.02,-0.0299999999999998,-0.2999999999999998,16.084590675808187,0.0,0,0.0,0.8029999999999999,0.197,0,0,0.0030814003534285,0.0035537283404956,0.0079488848798774,0.1787834142903858,0.1966627692515608,0.1836377439407072,15.99,16.09,18.06,2.05,2.04,2.32
2019-06-13,0.0024710904554989,0.1598625042773861,0.1824166880672586,0.2133200792270412,-0.00754835266706551,-0.003281107675598502,15.82,-0.0899999999999998,-0.0056568196103079,16.4625,-0.740178415539707,2.0,-0.02,-0.2999999999999998,15.944563474147063,0.0,0,0.0,0.806,0.1939999999999999,0,0,-0.0127393501064121,0.0021793727452841,-0.0038069129842911,0.1825773798415675,0.1964724674801846,0.1799564379216835,15.91,15.93,16.44,2.02,2.02,2.3
2019-06-14,0.0025560416510665,0.1362767585886155,0.176333603614923,0.2083017005475828,0.006027730905674291,-0.013476402305930802,15.28,-0.5400000000000009,-0.034134007585335,16.461999999999996,-0.7214348298868408,2.0,0.0,-0.33,16.021298476124677,0.0,0,0.0,0.8240000000000001,0.1759999999999999,0,0,0.0024710904554989,-0.0109627690676031,0.0128296782651073,0.1824166880672586,0.1996567934387757,0.1531589789674622,15.82,16.3,15.29,2.0,1.97,2.33
2019-06-17,-0.0054636415240808,0.1110235781275726,0.176540898660665,0.2057759942377797,-0.010202327809226808,-0.014091695991450201,15.35,0.0700000000000002,0.0045811518324607,16.4315,-0.7175549117911721,2.03,0.0299999999999998,-0.3000000000000002,15.910899387995965,0.0,0,0.0,0.8216666666666667,0.1783333333333333,0,0,0.0025560416510665,0.0108094413002652,-0.0048515212851439,0.176333603614923,0.2043374864601156,0.152098440778234,15.28,15.94,15.96,2.0,2.03,2.33
2019-06-18,0.013642239023718,0.1568676420680549,0.1826190900208398,0.1963108119994334,0.00027103105846359304,-0.005764316241056501,15.15,-0.1999999999999993,-0.013029315960912,16.3735,-0.7186828544610032,2.04,0.0100000000000002,-0.2999999999999998,16.218601491727945,0.0,0,0.0,0.8283333333333334,0.1716666666666666,0,0,-0.0054636415240808,0.0030814003534285,0.0052363034530769,0.176540898660665,0.1787834142903858,0.1535967318060155,15.35,15.99,16.31,2.03,2.05,2.34
